Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2017","2017","ha","140505","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2017","2017","kg/ha","23893.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2017","2017","t","3357163","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2018","2018","ha","139630","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2018","2018","kg/ha","26067.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2018","2018","t","3639850","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2019","2019","ha","140310","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2019","2019","kg/ha","22998.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2019","2019","t","3226870","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2020","2020","ha","141130","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2020","2020","kg/ha","23694.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2020","2020","t","3343960","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2021","2021","ha","143170","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2021","2021","kg/ha","25178.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2021","2021","t","3604800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2022","2022","ha","144200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2022","2022","kg/ha","19538.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2022","2022","t","2817400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2023","2023","ha","143860","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2023","2023","kg/ha","18872.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2023","2023","t","2714960","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2000","2000","ha","932","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2000","2000","kg/ha","642.5","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2000","2000","t","598.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2001","2001","ha","965","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2001","2001","kg/ha","630.7","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2001","2001","t","608.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2002","2002","ha","999","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2002","2002","kg/ha","618.9","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2002","2002","t","618.36","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2003","2003","ha","1035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2003","2003","kg/ha","607.1","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2003","2003","t","628.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2004","2004","ha","1074","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2004","2004","kg/ha","594.4","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2004","2004","t","638.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2005","2005","ha","1116","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2005","2005","kg/ha","580.9","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2005","2005","t","648.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2006","2006","ha","1160","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2006","2006","kg/ha","567.5","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2006","2006","t","658.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2007","2007","ha","1206","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2007","2007","kg/ha","554","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2007","2007","t","668.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2008","2008","ha","1254","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2008","2008","kg/ha","540.5","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2008","2008","t","678.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2009","2009","ha","2436","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2009","2009","kg/ha","561","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2009","2009","t","1366.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2010","2010","ha","4336","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2010","2010","kg/ha","597.9","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2010","2010","t","2592.87","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2011","2011","ha","4229","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2011","2011","kg/ha","640.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2011","2011","t","2708","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2012","2012","ha","5274","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2012","2012","kg/ha","508.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2012","2012","t","2681","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2013","2013","ha","5754","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2013","2013","kg/ha","432.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2013","2013","t","2489","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2014","2014","ha","6225","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2014","2014","kg/ha","421.8","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2014","2014","t","2626","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2015","2015","ha","6487","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01375","Pistachios, in shell","2015","2015","kg/ha","400.6","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01375","Pistachios, in shell","2015","2015","t","2598.67","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01375","Pistachios, in shell","2016","2016","ha","14974","A","Official figure",""
